b
9,2702570S,32394,129576008,517,0,0
9,2500,1,,
S,39008,156032008,502,0,0
S,39009,156036008,502,0,0
S,39010,156040012,502,0,0
S,39011,156044008,502,0,0
S,39012,156048008,502,0,0
S,39013,156052008,502,0,0
S,39014,156056008,502,0,0
S,39015,156060008,502,0,0
S,39016,156064008,505,0,0
S,39017,156068008,509,0,0
S,39018,156072008,513,0,0
S,39019,156076008,516,0,0
S,39020,156080008,520,0,0
S,39021,156084008,524,0,0
S,39022,156088008,528,0,0
S,39023,156092008,528,0,0
S,39024,156096008,524,0,0
S,39025,156100008,521,0,0
S,39026,156104008,517,0,0
S,39027,156108008,514,0,0
S,39028,156112008,510,0,0
S,39029,156116008,506,0,0
S,39030,156120008,503,0,0
S,39031,156124008,503,0,0
S,39032,156128008,503,0,0
S,39033,156132008,503,0,0
S,39034,156136008,503,0,0
S,39035,156140008,503,0,0
S,39036,156144008,503,0,0
S,39037,156148012,503,0,0
S,39038,156152008,503,0,0
S,39039,156156012,503,0,0
S,39040,156160008,496,0,0
S,39041,156164008,481,0,0
S,39042,156168008,466,0,0
S,39043,156172008,466,0,0
S,39044,156176008,481,0,0
S,39045,156180008,496,0,0
S,39046,156184012,503,0,0
S,39047,156188008,503,0,0
S,39048,156192008,588,0,0
S,39049,156196008,673,0,0
S,39050,156200008,759,0,0
S,39051,156204008,674,0,0
S,39052,156208008,589,0,0
S,39053,156212008,504,0,0
S,39054,156216012,504,0,0
S,39055,156220008,488,0,0
S,39056,156224008,472,0,0
S,39057,156228008,456,0,0
S,39058,156232008,439,0,0
S,39059,156236008,456,0,0
S,39060,156240008,472,0,0
S,39061,156244008,488,0,0
S,39062,156248008,504,0,0
S,39063,156252008,504,0,0
S,39064,156256008,504,0,0
S,39065,156260008,504,0,0
S,39066,156264008,504,0,0
S,39067,156268008,504,0,0
S,39068,156272008,504,0,0
S,39069,156276008,504,0,0
S,39070,156280008,504,0,0
S,39071,156284008,504,0,0
S,39072,156288008,507,0,0
S,39073,156292008,513,0,0
S,39074,156296008,518,0,0
S,39075,156300008,524,0,0
S,39076,156304008,529,0,0
S,39077,156308008,535,0,0
S,39078,156312008,540,0,0
S,39079,156316008,545,0,0
S,39080,156320008,550,0,0
S,39081,156324012,556,0,0
S,39082,156328008,561,0,0
S,39083,156332008,566,0,0
S,39084,156336008,571,0,0
S,39085,156340008,576,0,0
S,39086,156344012,582,0,0
S,39087,156348008,587,0,0
S,39088,156352008,587,0,0
S,39089,156356008,582,0,0
S,39090,156360008,576,0,0
S,39091,156364012,571,0,0
S,39092,156368008,566,0,0
S,39093,156372008,561,0,0
S,39094,156376008,556,0,0
S,39095,156380012,550,0,0
S,39096,156384008,545,0,0
S,39097,156388008,540,0,0
S,39098,156392008,535,0,0
S,39099,156396008,529,0,0
S,39100,156400008,525,0,0
S,39101,156404008,520,0,0
S,39102,156408008,515,0,0
S,39103,156412008,509,0,0
S,39104,156416008,506,0,0
S,39105,156420008,506,0,0
S,39106,156424008,506,0,0
S,39107,156428008,506,0,0
S,39108,156432008,506,0,0
S,39109,156436012,506,0,0
S,39110,156440008,506,0,0
S,39111,156444008,506,0,0
S,39112,156448008,506,0,0
S,39113,156452008,506,0,0
S,39114,156456008,506,0,0
S,39115,156460008,506,0,0
S,39116,156464008,506,0,0
S,39117,156468008,506,0,0
S,39118,156472008,506,0,0
S,39119,156476008,506,0,0
S,39120,156480008,506,0,0
S,39121,156484008,506,0,0
S,39122,156488012,506,0,0
S,39123,156492008,506,0,0
S,39124,156496008,506,0,0
S,39125,156500008,507,0,0
S,39126,156504008,507,0,0
S,39127,156508008,507,0,0
S,39128,156512008,507,0,0
S,39129,156516008,507,0,0
S,39130,156520008,507,0,0
S,39131,156524008,507,0,0
S,39132,156528012,507,0,0
S,39133,156532008,507,0,0
S,39134,156536008,507,0,0
S,39135,156540008,507,0,0
S,39136,156544012,510,0,0
S,39137,156548008,514,0,0
S,39138,156552008,518,0,0
S,39139,156556008,521,0,0
S,39140,156560008,525,0,0
S,39141,156564008,529,0,0
S,39142,156568008,533,0,0
S,39143,156572012,533,0,0
S,39144,156576008,529,0,0
S,39145,156580008,525,0,0
S,39146,156584008,521,0,0
S,39147,156588008,518,0,0
S,39148,156592008,514,0,0
S,39149,156596008,510,0,0
S,39150,156600008,508,0,0
S,39151,156604008,508,0,0
S,39152,156608008,508,0,0
S,39153,156612008,508,0,0
S,39154,156616008,508,0,0
S,39155,156620008,508,0,0
S,39156,156624008,508,0,0
S,39157,156628008,508,0,0
S,39158,156632008,508,0,0
S,39159,156636008,508,0,0
S,39160,156640008,501,0,0
S,39161,156644008,486,0,0
S,39162,156648008,471,0,0
S,39163,156652008,471,0,0
S,39164,156656008,486,0,0
S,39165,156660008,501,0,0
S,39166,156664008,508,0,0
S,39167,156668008,508,0,0
S,39168,156672008,593,0,0
S,39169,156676012,678,0,0
S,39170,156680008,763,0,0
S,39171,156684008,678,0,0
S,39172,156688008,593,0,0
S,39173,156692008,508,0,0
S,39174,156696008,508,0,0
S,39175,156700008,493,0,0
S,39176,156704008,477,0,0
S,39177,156708008,461,0,0
S,39178,156712008,444,0,0
S,39179,156716012,461,0,0
S,39180,156720008,477,0,0
S,39181,156724008,493,0,0
S,39182,156728012,509,0,0
S,39183,156732008,509,0,0
S,39184,156736008,509,0,0
S,39185,156740012,509,0,0
S,39186,156744008,509,0,0
S,39187,156748008,509,0,0
S,39188,156752008,509,0,0
S,39189,156756012,509,0,0
S,39190,156760008,509,0,0
S,39191,156764008,509,0,0
S,39192,156768008,512,0,0
S,39193,156772008,518,0,0
S,39194,156776008,523,0,0
S,39195,156780008,528,0,0
S,39196,156784008,533,0,0
S,39197,156788008,539,0,0
S,39198,156792008,544,0,0
S,39199,156796008,549,0,0
S,39200,156800008,555,0,0
S,39201,156804012,561,0,0
S,39202,156808008,566,0,0
S,39203,156812008,571,0,0
S,39204,156816012,576,0,0
S,39205,156820012,581,0,0
S,39206,156824008,587,0,0
S,39207,156828008,592,0,0
S,39208,156832012,592,0,0
S,39209,156836008,587,0,0
S,39210,156840008,581,0,0
S,39211,156844008,576,0,0
S,39212,156848008,571,0,0
S,39213,156852012,566,0,0
S,39214,156856008,561,0,0
S,39215,156860012,555,0,0
S,39216,156864008,550,0,0
S,39217,156868008,545,0,0
S,39218,156872012,540,0,0
S,39219,156876008,534,0,0
S,39220,156880012,529,0,0
S,39221,156884008,524,0,0
S,39222,156888012,519,0,0
S,39223,156892008,513,0,0
S,39224,156896008,510,0,0
S,39225,156900008,511,0,0
S,39226,156904008,511,0,0
S,39227,156908008,511,0,0
S,39228,156912012,511,0,0
S,39229,156916008,511,0,0
S,39230,156920012,511,0,0
S,39231,156924008,511,0,0
S,39232,156928008,511,0,0
S,39233,156932008,511,0,0
S,39234,156936008,511,0,0
S,39235,156940008,511,0,0
S,39236,156944012,511,0,0
S,39237,156948008,511,0,0
S,39238,156952012,511,0,0
S,39239,156956008,511,0,0
S,39240,156960008,511,0,0
S,39241,156964008,511,0,0
S,39242,156968008,511,0,0
S,39243,156972008,511,0,0
S,39244,156976008,511,0,0
S,39245,156980008,511,0,0
S,39246,156984012,511,0,0
S,39247,156988012,511,0,0
S,39248,156992008,511,0,0
S,39249,156996008,511,0,0
S,39250,157000008,512,0,0
S,39251,157004012,512,0,0
S,39252,157008008,512,0,0
S,39253,157012012,512,0,0
S,39254,157016008,512,0,0
S,39255,157020008,512,0,0
S,39256,157024012,515,0,0
S,39257,157028012,519,0,0
S,39258,157032012,523,0,0
S,39259,157036008,526,0,0
S,39260,157040008,530,0,0
S,39261,157044008,534,0,0
S,39262,157048008,538,0,0
S,39263,157052008,538,0,0
S,39264,157056008,534,0,0
S,39265,157060008,530,0,0
S,39266,157064008,526,0,0
S,39267,157068012,523,0,0
S,39268,157072008,519,0,0
S,39269,157076008,515,0,0
S,39270,157080008,512,0,0
S,39271,157084008,512,0,0
S,39272,157088008,512,0,0
S,39273,157092008,512,0,0
S,39274,157096008,512,0,0
S,39275,157100008,513,0,0
S,39276,157104008,513,0,0
S,39277,157108008,513,0,0
S,39278,157112008,513,0,0
S,39279,157116008,513,0,0
S,39280,157120008,506,0,0
S,39281,157124012,491,0,0
S,39282,157128008,476,0,0
S,39283,157132008,476,0,0
S,39284,157136008,491,0,0
S,39285,157140008,506,0,0
S,39286,157144008,513,0,0
S,39287,157148008,513,0,0
S,39288,157152008,598,0,0
S,39289,157156008,683,0,0
S,39290,157160008,768,0,0
S,39291,157164008,683,0,0
S,39292,157168008,598,0,0
S,39293,157172008,513,0,0
S,39294,157176012,513,0,0
S,39295,157180008,497,0,0
S,39296,157184008,481,0,0
S,39297,157188008,465,0,0
S,39298,157192008,448,0,0
S,39299,157196012,465,0,0
S,39300,157200008,482,0,0
S,39301,157204008,498,0,0
S,39302,157208008,514,0,0
S,39303,157212008,514,0,0
S,39304,157216008,514,0,0
S,39305,157220008,514,0,0
S,39306,157224008,514,0,0
S,39307,157228008,514,0,0
S,39308,157232008,514,0,0
S,39309,157236008,514,0,0
S,39310,157240008,514,0,0
S,39311,157244008,514,0,0
S,39312,157248008,517,0,0
S,39313,157252008,523,0,0
S,39314,157256012,528,0,0
S,39315,157260008,533,0,0
S,39316,157264008,538,0,0
S,39317,157268008,544,0,0
S,39318,157272008,549,0,0
S,39319,157276008,554,0,0
S,39320,157280008,559,0,0
S,39321,157284008,565,0,0
S,39322,157288008,570,0,0
S,39323,157292008,575,0,0
S,39324,157296008,580,0,0
S,39325,157300008,586,0,0
S,39326,157304008,592,0,0
S,39327,157308008,597,0,0
S,39328,157312008,597,0,0
S,39329,157316008,592,0,0
S,39330,157320008,586,0,0
S,39331,157324008,581,0,0
S,39332,157328008,576,0,0
S,39333,157332008,571,0,0
S,39334,157336008,566,0,0
S,39335,157340012,560,0,0
S,39336,157344008,555,0,0
S,39337,157348008,550,0,0
S,39338,157352008,545,0,0
S,39339,157356008,539,0,0
S,39340,157360008,534,0,0
S,39341,157364008,529,0,0
S,39342,157368008,524,0,0
S,39343,157372008,518,0,0
S,39344,157376008,515,0,0
S,39345,157380008,515,0,0
S,39346,157384008,515,0,0
S,39347,157388008,515,0,0
S,39348,157392008,515,0,0
S,39349,157396008,515,0,0
S,39350,157400008,516,0,0
S,39351,157404008,516,0,0
S,39352,157408008,516,0,0
S,39353,157412008,516,0,0
S,39354,157416012,516,0,0
S,39355,157420008,516,0,0
S,39356,157424012,516,0,0
S,39357,157428008,516,0,0
S,39358,157432008,516,0,0
S,39359,157436008,516,0,0
S,39360,157440008,516,0,0
S,39361,157444012,516,0,0
S,39362,157448008,516,0,0
S,39363,157452008,516,0,0
S,39364,157456008,516,0,0
S,39365,157460008,516,0,0
S,39366,157464008,516,0,0
S,39367,157468008,516,0,0
S,39368,157472008,516,0,0
S,39369,157476008,516,0,0
S,39370,157480008,516,0,0
S,39371,157484008,516,0,0
S,39372,157488008,516,0,0
S,39373,157492008,516,0,0
S,39374,157496008,516,0,0
S,39375,157500008,517,0,0
S,39376,157504012,520,0,0
S,39377,157508008,524,0,0
S,39378,157512012,528,0,0
S,39379,157516008,531,0,0
S,39380,157520008,535,0,0
S,39381,157524008,539,0,0
S,39382,157528008,543,0,0
S,39383,157532008,543,0,0
S,39384,157536008,539,0,0
S,39385,157540008,535,0,0
S,39386,157544012,531,0,0
S,39387,157548008,528,0,0
S,39388,157552008,524,0,0
S,39389,157556008,520,0,0
S,39390,157560008,517,0,0
S,39391,157564008,517,0,0
S,39392,157568008,517,0,0
S,39393,157572008,517,0,0
S,39394,157576008,517,0,0
S,39395,157580008,517,0,0
S,39396,157584008,517,0,0
S,39397,157588008,517,0,0
S,39398,157592008,517,0,0
S,39399,157596008,517,0,0
S,39400,157600008,511,0,0
S,39401,157604008,496,0,0
S,39402,157608008,481,0,0
S,39403,157612008,481,0,0
S,39404,157616008,496,0,0
S,39405,157620008,511,0,0
S,39406,157624008,518,0,0
S,39407,157628012,518,0,0
S,39408,157632008,603,0,0
S,39409,157636008,688,0,0
S,39410,157640012,772,0,0
S,39411,157644008,688,0,0
S,39412,157648008,603,0,0
S,39413,157652008,518,0,0
S,39414,157656012,518,0,0
S,39415,157660008,502,0,0
S,39416,157664008,486,0,0
S,39417,157668008,470,0,0
S,39418,157672008,453,0,0
S,39419,157676008,470,0,0
S,39420,157680008,486,0,0
S,39421,157684008,502,0,0
S,39422,157688008,518,0,0
S,39423,157692008,518,0,0
S,39424,157696012,518,0,0
S,39425,157700008,519,0,0
S,39426,157704008,519,0,0
S,39427,157708012,519,0,0
S,39428,157712008,519,0,0
S,39429,157716008,519,0,0
S,39430,157720012,519,0,0
S,39431,157724008,519,0,0
S,39432,157728008,522,0,0
S,39433,157732008,528,0,0
S,39434,157736012,533,0,0
S,39435,157740008,538,0,0
S,39436,157744008,543,0,0
S,39437,157748008,549,0,0
S,39438,157752008,554,0,0
S,39439,157756008,559,0,0
S,39440,157760008,564,0,0
S,39441,157764008,570,0,0
S,39442,157768008,575,0,0
S,39443,157772008,580,0,0
S,39444,157776008,585,0,0
S,39445,157780008,590,0,0
S,39446,157784008,596,0,0
S,39447,157788008,601,0,0
S,39448,157792008,601,0,0
S,39449,157796008,596,0,0
S,39450,157800008,591,0,0
S,39451,157804008,586,0,0
S,39452,157808008,581,0,0
S,39453,157812008,576,0,0
S,39454,157816008,571,0,0
S,39455,157820008,565,0,0
S,39456,157824008,560,0,0
S,39457,157828008,555,0,0
S,39458,157832008,550,0,0
S,39459,157836008,544,0,0
S,39460,157840008,539,0,0
S,39461,157844008,534,0,0
S,39462,157848008,529,0,0
S,39463,157852012,523,0,0
S,39464,157856008,520,0,0
S,39465,157860008,520,0,0
S,39466,157864008,520,0,0
S,39467,157868008,520,0,0
S,39468,157872008,520,0,0
S,39469,157876008,520,0,0
S,39470,157880008,520,0,0
S,39471,157884008,520,0,0
S,39472,157888012,520,0,0
S,39473,157892008,520,0,0
S,39474,157896008,520,0,0
S,39475,157900012,521,0,0
S,39476,157904008,521,0,0
S,39477,157908008,521,0,0
S,39478,157912008,521,0,0
S,39479,157916008,521,0,0
S,39480,157920008,521,0,0
S,39481,157924008,521,0,0
S,39482,157928008,521,0,0
S,39483,157932008,521,0,0
S,39484,157936008,521,0,0
S,39485,157940008,521,0,0
S,39486,157944008,521,0,0
S,39487,157948008,521,0,0
S,39488,157952008,521,0,0
S,39489,157956012,521,0,0
S,39490,157960008,521,0,0
S,39491,157964008,521,0,0
S,39492,157968008,521,0,0
S,39493,157972008,521,0,0
S,39494,157976008,521,0,0
S,39495,157980008,521,0,0
S,39496,157984008,524,0,0
S,39497,157988008,528,0,0
S,39498,157992012,532,0,0
S,39499,157996008,535,0,0
S,39500,158000008,540,0,0
S,39501,158004008,544,0,0
S,39502,158008008,548,0,0
S,39503,158012008,548,0,0
S,39504,158016008,544,0,0
S,39505,158020008,540,0,0
S,39506,158024008,536,0,0
S,39507,158028008,533,0,0
S,39508,158032008,529,0,0
S,39509,158036008,525,0,0
S,39510,158040008,522,0,0
S,39511,158044012,522,0,0
S,39512,158048008,522,0,0
S,39513,158052008,522,0,0
S,39514,158056008,522,0,0
S,39515,158060008,522,0,0
S,39516,158064008,522,0,0
S,39517,158068008,522,0,0
S,39518,158072008,522,0,0
S,39519,158076008,522,0,0
S,39520,158080008,515,0,0
S,39521,158084008,500,0,0
S,39522,158088008,485,0,0
S,39523,158092008,485,0,0
S,39524,158096008,500,0,0
S,39525,158100012,514,0,0
S,39526,158104012,521,0,0
S,39527,158108008,521,0,0
S,39528,158112008,606,0,0
S,39529,158116008,691,0,0
S,39530,158120012,775,0,0
S,39531,158124008,691,0,0
S,39532,158128008,606,0,0
S,39533,158132008,521,0,0
S,39534,158136008,521,0,0
S,39535,158140008,505,0,0
S,39536,158144008,489,0,0
S,39537,158148008,473,0,0
S,39538,158152008,456,0,0
S,39539,158156008,473,0,0
S,39540,158160008,489,0,0
S,39541,158164008,505,0,0
S,39542,158168008,521,0,0
S,39543,158172008,521,0,0
S,39544,158176012,521,0,0
S,39545,158180008,521,0,0
S,39546,158184008,521,0,0
S,39547,158188008,521,0,0
S,39548,158192008,521,0,0
S,39549,158196012,521,0,0
S,39550,158200008,520,0,0
S,39551,158204008,520,0,0
S,39552,158208008,523,0,0
S,39553,158212008,529,0,0
S,39554,158216008,534,0,0
S,39555,158220008,539,0,0
S,39556,158224008,544,0,0
S,39557,158228008,550,0,0
S,39558,158232008,555,0,0
S,39559,158236008,560,0,0
S,39560,158240008,565,0,0
S,39561,158244008,571,0,0
S,39562,158248008,576,0,0
S,39563,158252008,581,0,0
S,39564,158256008,586,0,0
S,39565,158260008,591,0,0
S,39566,158264008,597,0,0
S,39567,158268008,602,0,0
S,39568,158272008,602,0,0
S,39569,158276008,597,0,0
S,39570,158280008,591,0,0
S,39571,158284008,586,0,0
S,39572,158288008,581,0,0
S,39573,158292008,576,0,0
S,39574,158296008,571,0,0
S,39575,158300008,564,0,0
S,39576,158304008,559,0,0
S,39577,158308008,554,0,0
S,39578,158312008,549,0,0
S,39579,158316008,543,0,0
S,39580,158320008,538,0,0
S,39581,158324008,533,0,0
S,39582,158328012,528,0,0
S,39583,158332008,522,0,0
S,39584,158336008,519,0,0
S,39585,158340008,519,0,0
S,39586,158344008,519,0,0
S,39587,158348008,519,0,0
S,39588,158352008,519,0,0
S,39589,158356008,519,0,0
S,39590,158360008,519,0,0
S,39591,158364008,519,0,0
S,39592,158368008,519,0,0
S,39593,158372008,519,0,0
S,39594,158376008,519,0,0
S,39595,158380008,519,0,0
S,39596,158384008,519,0,0
S,39597,158388008,519,0,0
S,39598,158392008,519,0,0
S,39599,158396008,519,0,0
S,39600,158400008,518,0,0
S,39601,158404008,518,0,0
S,39602,158408008,518,0,0
S,39603,158412012,518,0,0
S,39604,158416008,518,0,0
S,39605,158420008,518,0,0
S,39606,158424008,518,0,0
S,39607,158428008,518,0,0
S,39608,158432012,518,0,0
S,39609,158436008,518,0,0
S,39610,158440012,518,0,0
S,39611,158444008,518,0,0
S,39612,158448008,518,0,0
S,39613,158452008,518,0,0
S,39614,158456008,518,0,0
S,39615,158460012,518,0,0
S,39616,158464008,521,0,0
S,39617,158468008,525,0,0
S,39618,158472008,529,0,0
S,39619,158476008,532,0,0
S,39620,158480008,536,0,0
S,39621,158484008,540,0,0
S,39622,158488008,544,0,0
S,39623,158492008,544,0,0
S,39624,158496008,540,0,0
S,39625,158500008,535,0,0
S,39626,158504008,531,0,0
S,39627,158508008,528,0,0
S,39628,158512008,524,0,0
S,39629,158516008,520,0,0
S,39630,158520008,517,0,0
S,39631,158524008,517,0,0
S,39632,158528008,517,0,0
S,39633,158532008,517,0,0
S,39634,158536008,517,0,0
S,39635,158540008,517,0,0
S,39636,158544012,517,0,0
S,39637,158548008,517,0,0
S,39638,158552008,517,0,0
S,39639,158556008,517,0,0
S,39640,158560008,510,0,0
S,39641,158564008,495,0,0
S,39642,158568008,480,0,0
S,39643,158572008,480,0,0
S,39644,158576008,495,0,0
S,39645,158580008,510,0,0
S,39646,158584008,517,0,0
S,39647,158588008,517,0,0
S,39648,158592008,602,0,0
S,39649,158596008,687,0,0
S,39650,158600012,770,0,0
S,39651,158604008,686,0,0
S,39652,158608012,600,0,0
S,39653,158612008,516,0,0
S,39654,158616008,516,0,0
S,39655,158620008,500,0,0
S,39656,158624012,484,0,0
S,39657,158628008,468,0,0
S,39658,158632008,451,0,0
S,39659,158636008,468,0,0
S,39660,158640008,484,0,0
S,39661,158644008,500,0,0
S,39662,158648008,516,0,0
S,39663,158652012,516,0,0
S,39664,158656008,516,0,0
S,39665,158660008,516,0,0
S,39666,158664012,516,0,0
S,39667,158668008,516,0,0
S,39668,158672012,516,0,0
S,39669,158676008,516,0,0
S,39670,158680008,516,0,0
S,39671,158684008,516,0,0
S,39672,158688012,519,0,0
S,39673,158692008,525,0,0
S,39674,158696012,530,0,0
S,39675,158700008,534,0,0
S,39676,158704008,539,0,0
S,39677,158708008,545,0,0
S,39678,158712008,550,0,0
S,39679,158716008,555,0,0
S,39680,158720008,560,0,0
S,39681,158724008,566,0,0
S,39682,158728008,571,0,0
S,39683,158732008,576,0,0
S,39684,158736008,581,0,0
S,39685,158740012,586,0,0
S,39686,158744012,592,0,0
S,39687,158748008,597,0,0
S,39688,158752008,597,0,0
S,39689,158756008,592,0,0
S,39690,158760012,586,0,0
S,39691,158764008,581,0,0
S,39692,158768008,576,0,0
S,39693,158772008,571,0,0
S,39694,158776008,566,0,0
S,39695,158780008,560,0,0
S,39696,158784012,555,0,0
S,39697,158788008,550,0,0
S,39698,158792008,545,0,0
S,39699,158796008,539,0,0
S,39700,158800008,533,0,0
S,39701,158804008,528,0,0
S,39702,158808008,523,0,0
S,39703,158812008,517,0,0
S,39704,158816008,514,0,0
S,39705,158820008,514,0,0
S,39706,158824008,514,0,0
S,39707,158828008,514,0,0
S,39708,158832008,514,0,0
S,39709,158836008,514,0,0
S,39710,158840008,514,0,0
S,39711,158844008,514,0,0
S,39712,158848008,514,0,0
S,39713,158852008,514,0,0
S,39714,158856008,514,0,0
S,39715,158860008,514,0,0
S,39716,158864012,514,0,0
S,39717,158868008,514,0,0
S,39718,158872012,514,0,0
S,39719,158876008,514,0,0
S,39720,158880008,514,0,0
S,39721,158884008,514,0,0
S,39722,158888008,514,0,0
S,39723,158892008,514,0,0
S,39724,158896008,514,0,0
S,39725,158900008,513,0,0
S,39726,158904008,513,0,0
S,39727,158908012,513,0,0
S,39728,158912008,513,0,0
S,39729,158916008,513,0,0
S,39730,158920008,513,0,0
S,39731,158924008,513,0,0
S,39732,158928008,513,0,0
S,39733,158932008,513,0,0
S,39734,158936008,513,0,0
S,39735,158940008,513,0,0
S,39736,158944012,516,0,0
S,39737,158948008,520,0,0
S,39738,158952008,524,0,0
S,39739,158956008,527,0,0
S,39740,158960008,531,0,0
S,39741,158964012,535,0,0
S,39742,158968008,539,0,0
S,39743,158972008,539,0,0
S,39744,158976008,535,0,0
S,39745,158980008,531,0,0
S,39746,158984008,527,0,0
S,39747,158988008,524,0,0
S,39748,158992008,520,0,0
S,39749,158996008,516,0,0
S,39750,159000008,512,0,0
S,39751,159004008,512,0,0
S,39752,159008008,512,0,0
S,39753,159012008,512,0,0
S,39754,159016008,512,0,0
S,39755,159020008,512,0,0
S,39756,159024008,512,0,0
S,39757,159028012,512,0,0
S,39758,159032008,512,0,0
S,39759,159036008,512,0,0
S,39760,159040012,505,0,0
S,39761,159044008,490,0,0
S,39762,159048008,475,0,0
S,39763,159052008,475,0,0
S,39764,159056008,490,0,0
S,39765,159060008,505,0,0
S,39766,159064008,512,0,0
S,39767,159068008,512,0,0
S,39768,159072012,597,0,0
S,39769,159076008,682,0,0
S,39770,159080012,766,0,0
S,39771,159084008,682,0,0
S,39772,159088008,597,0,0
S,39773,159092008,512,0,0
S,39774,159096008,512,0,0
S,39775,159100008,495,0,0
S,39776,159104008,479,0,0
S,39777,159108008,463,0,0
S,39778,159112012,447,0,0
S,39779,159116008,463,0,0
S,39780,159120008,479,0,0
S,39781,159124008,495,0,0
S,39782,159128008,511,0,0
S,39783,159132008,511,0,0
S,39784,159136008,511,0,0
S,39785,159140008,511,0,0
S,39786,159144008,511,0,0
S,39787,159148008,511,0,0
S,39788,159152012,511,0,0
S,39789,159156008,511,0,0
S,39790,159160008,511,0,0
S,39791,159164008,511,0,0
S,39792,159168008,514,0,0
S,39793,159172008,520,0,0
S,39794,159176008,525,0,0
S,39795,159180008,530,0,0
S,39796,159184008,535,0,0
S,39797,159188008,541,0,0
S,39798,159192008,546,0,0
S,39799,159196012,551,0,0
S,39800,159200008,555,0,0
S,39801,159204012,561,0,0
S,39802,159208008,566,0,0
S,39803,159212008,571,0,0
S,39804,159216012,576,0,0
S,39805,159220008,581,0,0
S,39806,159224008,587,0,0
S,39807,159228008,592,0,0
